x,y,especie,date,precision
-2.261397,53.430103,"Fagus sylvatica",2025-04-25,50
-2.830158,53.409874,"Fagus sylvatica",2025-04-23,1
-2.550271,53.608068,"Fagus sylvatica",2025-04-25,50
-0.469055,51.009847,"Fagus sylvatica",2025-04-26,707.1
-2.877275,53.390544,"Fagus sylvatica",2025-04-25,37
0.344439,50.872687,"Fagus sylvatica",2025-04-26,70.7
-2.935429,53.380819,"Fagus sylvatica",2025-04-27,8
-2.879756,53.370935,"Fagus sylvatica",2025-04-27,1
-2.867954,53.337387,"Fagus sylvatica",2025-04-28,1
-1.864675,53.238148,"Fagus sylvatica",2025-04-26,5
-2.882781,53.391331,"Fagus sylvatica",2025-04-27,58
-1.538212,55.017686,"Fagus sylvatica",2025-04-27,3
-2.880058,53.369957,"Fagus sylvatica",2025-04-27,1
-2.323499,53.66079,"Fagus sylvatica",2025-04-29,130
0.341689,50.874541,"Fagus sylvatica",2025-04-26,70.7
-2.542583,53.61062,"Fagus sylvatica",2025-04-25,50
-2.87933,53.362148,"Fagus sylvatica",2025-04-26,104
-2.936469,53.380925,"Fagus sylvatica",2025-04-29,1
-2.980146,53.850457,"Fagus sylvatica",2025-04-24,15
-0.63847,51.065901,"Fagus sylvatica",2025-04-29,707.1
-3.068902,53.570986,"Fagus sylvatica",2025-04-26,50
-2.938211,53.376089,"Fagus sylvatica",2025-04-24,1
-0.14316,51.10836,"Fagus sylvatica",2025-04-09,17
-2.93664,53.381125,"Fagus sylvatica",2025-04-24,1
-1.782002,51.399327,"Fagus sylvatica",2025-04-18,4
-2.849732,53.472084,"Fagus sylvatica",2025-04-26,3
0.511012,52.782032,"Fagus sylvatica",2025-04-25,70.7
-2.23288,51.408322,"Fagus sylvatica",2025-04-24,4
-2.882585,53.39093,"Fagus sylvatica",2025-04-25,13
-2.880486,53.370662,"Fagus sylvatica",2025-04-27,1
-2.543495,53.609981,"Fagus sylvatica",2025-04-25,50
-2.867675,53.335898,"Fagus sylvatica",2025-04-28,1
-1.91997,53.24568,"Fagus sylvatica",2025-04-26,50
-2.668352,53.730183,"Fagus sylvatica",2025-04-25,50
-1.733698,53.030716,"Fagus sylvatica",2025-04-25,156
0.021025,51.070162,"Fagus sylvatica",2025-04-30,7.1
-2.30389,52.962961,"Fagus sylvatica",2025-04-30,7.1
-2.304647,52.964757,"Fagus sylvatica",2025-04-30,7.1
-2.301647,52.961529,"Fagus sylvatica",2025-04-30,7.1
-1.24521,52.74382,"Fagus sylvatica",2025-04-08,4
-5.531038,56.101694,"Fagus sylvatica",2025-04-05,707.1
-5.547909,56.110201,"Fagus sylvatica",2025-04-05,707.1
-5.463026,56.418292,"Fagus sylvatica",2025-04-04,707.1
-5.547083,56.101233,"Fagus sylvatica",2025-04-05,707.1
5.693289,58.646051,"Fagus sylvatica",2025-04-14,25
11.622937,52.106812,"Fagus sylvatica",2025-04-10,250
8.69168,49.723338,"Fagus sylvatica",2025-04-16,16
1.94778,43.320062,"Fagus sylvatica",2025-04-23,25
12.276562,55.988757,"Fagus sylvatica",2025-04-20,8
11.974403,55.8613,"Fagus sylvatica",2025-04-20,5
12.343925,55.788339,"Fagus sylvatica",2025-04-16,5
8.973525,55.018386,"Fagus sylvatica",2025-04-17,11.42
12.386036,55.810085,"Fagus sylvatica",2025-04-22,1330
12.384377,55.810207,"Fagus sylvatica",2025-04-22,42
3.85,51.5,"Fagus sylvatica",2025-04-29,5000
4.55,52.3,"Fagus sylvatica",2025-04-28,5000
16.103942,46.94851,"Fagus sylvatica",2025-04-19,10000
16.697406,50.848286,"Fagus sylvatica",2025-04-13,NA
13.09962,58.4888,"Fagus sylvatica",2025-04-08,5
12.31751,58.22398,"Fagus sylvatica",2025-04-23,5
12.31728,58.22389,"Fagus sylvatica",2025-04-23,5
14.48305,56.93014,"Fagus sylvatica",2025-04-03,5
14.81127,56.53358,"Fagus sylvatica",2025-04-04,5
14.81828,56.53407,"Fagus sylvatica",2025-04-13,5
14.81956,56.53369,"Fagus sylvatica",2025-04-13,5
14.30072,56.57878,"Fagus sylvatica",2025-04-26,5
14.30127,56.57918,"Fagus sylvatica",2025-04-26,5
14.81798,56.53465,"Fagus sylvatica",2025-04-13,5
12.85157,58.31492,"Fagus sylvatica",2025-04-09,5
14.30127,56.57912,"Fagus sylvatica",2025-04-26,5
14.3017,56.57936,"Fagus sylvatica",2025-04-26,5
14.81954,56.53338,"Fagus sylvatica",2025-04-13,5
14.00437,56.99038,"Fagus sylvatica",2025-04-09,5
12.31693,58.22203,"Fagus sylvatica",2025-04-23,5
14.81741,56.53457,"Fagus sylvatica",2025-04-13,5
14.81784,56.534,"Fagus sylvatica",2025-04-13,5
14.81337,56.53267,"Fagus sylvatica",2025-04-04,5
12.8514,58.31714,"Fagus sylvatica",2025-04-09,5
14.30074,56.57884,"Fagus sylvatica",2025-04-26,5
13.83871,56.99958,"Fagus sylvatica",2025-04-10,5
13.53973,56.76816,"Fagus sylvatica",2025-04-08,5
14.30153,56.578,"Fagus sylvatica",2025-04-26,5
12.31774,58.22389,"Fagus sylvatica",2025-04-23,5
12.31695,58.22204,"Fagus sylvatica",2025-04-23,5
14.81099,56.53374,"Fagus sylvatica",2025-04-04,5
14.81978,56.53366,"Fagus sylvatica",2025-04-13,5
14.0038,56.99055,"Fagus sylvatica",2025-04-09,5
12.3232,58.22417,"Fagus sylvatica",2025-04-22,5
14.81713,56.53339,"Fagus sylvatica",2025-04-13,5
12.85179,58.31486,"Fagus sylvatica",2025-04-09,5
13.09825,58.48904,"Fagus sylvatica",2025-04-08,5
14.00416,56.99019,"Fagus sylvatica",2025-04-09,5
14.0038,56.99063,"Fagus sylvatica",2025-04-09,5
12.32286,58.22437,"Fagus sylvatica",2025-04-22,5
18.354929,49.808598,"Fagus sylvatica",2025-04-28,8
3.20098,51.15923,"Fagus sylvatica",2025-04-19,999
12.392938,47.781261,"Fagus sylvatica",2025-04-07,250
-1.31951,43.009177,"Fagus sylvatica",2025-04-17,190
6.874856,50.885307,"Fagus sylvatica",2025-04-06,169
11.480377,47.897864,"Fagus sylvatica",2025-04-12,NA
5.8,52.3,"Fagus sylvatica",2025-04-11,5000
5.5,52,"Fagus sylvatica",2025-04-08,5000
5.5,52,"Fagus sylvatica",2025-04-08,5000
8.79118,47.1905,"Fagus sylvatica",2025-04-11,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-09,3535
7.73309,46.74831,"Fagus sylvatica",2025-04-29,3535
8.6696,47.64163,"Fagus sylvatica",2025-04-02,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-02,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-20,3535
7.47149,46.97357,"Fagus sylvatica",2025-04-27,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-01,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-08,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
6.35995,46.6986,"Fagus sylvatica",2025-04-06,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.4891,46.78971,"Fagus sylvatica",2025-04-26,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-02,3535
6.35995,46.6986,"Fagus sylvatica",2025-04-06,3535
7.73284,46.70333,"Fagus sylvatica",2025-04-06,3535
6.4891,46.78971,"Fagus sylvatica",2025-04-26,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-08,3535
8.59328,47.19266,"Fagus sylvatica",2025-04-22,3535
6.74929,46.92651,"Fagus sylvatica",2025-04-26,3535
7.67133,47.60295,"Fagus sylvatica",2025-04-06,3535
6.16915,46.47171,"Fagus sylvatica",2025-04-19,3535
7.66938,47.15324,"Fagus sylvatica",2025-04-18,3535
7.79822,46.70315,"Fagus sylvatica",2025-04-21,3535
7.27395,47.10838,"Fagus sylvatica",2025-04-04,3535
7.5376,47.1984,"Fagus sylvatica",2025-04-30,3535
8.58556,46.83289,"Fagus sylvatica",2025-04-01,3535
8.12682,46.83658,"Fagus sylvatica",2025-04-13,3535
6.82013,46.47713,"Fagus sylvatica",2025-04-22,3535
9.32996,47.4978,"Fagus sylvatica",2025-04-23,3535
8.33465,47.50978,"Fagus sylvatica",2025-04-01,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.66784,46.79344,"Fagus sylvatica",2025-04-28,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-08,3535
7.0165,46.3431,"Fagus sylvatica",2025-04-11,3535
6.16915,46.47171,"Fagus sylvatica",2025-04-19,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-30,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.83253,46.24535,"Fagus sylvatica",2025-04-29,3535
6.68174,47.06102,"Fagus sylvatica",2025-04-20,3535
7.33906,47.5132,"Fagus sylvatica",2025-04-26,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-08,3535
7.93144,46.97251,"Fagus sylvatica",2025-04-21,3535
6.87492,47.4669,"Fagus sylvatica",2025-04-21,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-12,3535
6.81494,46.92689,"Fagus sylvatica",2025-04-04,3535
9.63376,46.81757,"Fagus sylvatica",2025-04-10,3535
7.66938,47.15324,"Fagus sylvatica",2025-04-20,3535
6.04706,46.15538,"Fagus sylvatica",2025-04-01,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
6.36264,46.56368,"Fagus sylvatica",2025-04-28,3535
6.17125,46.38177,"Fagus sylvatica",2025-04-25,3535
8.06811,47.42159,"Fagus sylvatica",2025-04-30,3535
8.39859,47.37435,"Fagus sylvatica",2025-04-28,3535
6.23424,46.47242,"Fagus sylvatica",2025-04-25,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-07,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.33465,47.50978,"Fagus sylvatica",2025-04-15,3535
8.33465,47.50978,"Fagus sylvatica",2025-04-19,3535
7.66938,47.15324,"Fagus sylvatica",2025-04-22,3535
7.80276,47.37776,"Fagus sylvatica",2025-04-22,3535
7.53769,47.24338,"Fagus sylvatica",2025-04-14,3535
6.42616,46.65422,"Fagus sylvatica",2025-04-26,3535
6.29839,46.51807,"Fagus sylvatica",2025-04-10,3535
6.16915,46.47171,"Fagus sylvatica",2025-04-15,3535
7.27491,46.79355,"Fagus sylvatica",2025-04-11,3535
6.62414,46.52087,"Fagus sylvatica",2025-04-17,3535
7.73333,46.79329,"Fagus sylvatica",2025-04-28,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-30,3535
7.27422,47.01843,"Fagus sylvatica",2025-04-04,3535
9.1738,46.78049,"Fagus sylvatica",2025-04-14,3535
9.17961,46.96035,"Fagus sylvatica",2025-04-20,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.07387,47.4677,"Fagus sylvatica",2025-04-27,3535
7.40583,46.88361,"Fagus sylvatica",2025-04-30,3535
7.73284,46.70333,"Fagus sylvatica",2025-04-12,3535
6.04591,46.20035,"Fagus sylvatica",2025-04-14,3535
6.11287,46.11119,"Fagus sylvatica",2025-04-20,3535
7.8697,47.46747,"Fagus sylvatica",2025-04-24,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
6.23424,46.47242,"Fagus sylvatica",2025-04-25,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
9.5045,46.86497,"Fagus sylvatica",2025-04-05,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-02,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-06,3535
7.20788,47.15324,"Fagus sylvatica",2025-04-09,3535
8.06705,47.33165,"Fagus sylvatica",2025-04-14,3535
6.04591,46.20035,"Fagus sylvatica",2025-04-14,3535
6.87918,47.06215,"Fagus sylvatica",2025-04-19,3535
6.11068,46.20113,"Fagus sylvatica",2025-04-08,3535
7.93601,47.46721,"Fagus sylvatica",2025-04-26,3535
8.6696,47.64163,"Fagus sylvatica",2025-04-02,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-19,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-01,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-11,3535
9.11956,47.14119,"Fagus sylvatica",2025-04-18,3535
7.40561,47.24341,"Fagus sylvatica",2025-04-20,3535
8.93569,47.6385,"Fagus sylvatica",2025-04-17,3535
7.53769,47.24338,"Fagus sylvatica",2025-04-19,3535
6.35995,46.6986,"Fagus sylvatica",2025-04-06,3535
7.79822,46.70315,"Fagus sylvatica",2025-04-06,3535
6.35995,46.6986,"Fagus sylvatica",2025-04-06,3535
8.78665,47.01063,"Fagus sylvatica",2025-04-30,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-09,3535
7.47181,47.51324,"Fagus sylvatica",2025-04-22,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
8.59037,47.05775,"Fagus sylvatica",2025-04-29,3535
7.73681,47.42292,"Fagus sylvatica",2025-04-21,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
6.36443,46.47373,"Fagus sylvatica",2025-04-18,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-08,3535
7.07387,47.4677,"Fagus sylvatica",2025-04-27,3535
8.33465,47.50978,"Fagus sylvatica",2025-04-10,3535
8.76991,46.33607,"Fagus sylvatica",2025-04-24,3535
6.42616,46.65422,"Fagus sylvatica",2025-04-14,3535
7.73284,46.70333,"Fagus sylvatica",2025-04-21,3535
7.66784,46.79344,"Fagus sylvatica",2025-04-27,3535
7.01509,46.52301,"Fagus sylvatica",2025-04-11,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-18,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-02,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.83253,46.24535,"Fagus sylvatica",2025-04-25,3535
7.08262,46.16341,"Fagus sylvatica",2025-04-25,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-20,3535
7.99068,46.34255,"Fagus sylvatica",2025-04-12,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.58556,46.83289,"Fagus sylvatica",2025-04-01,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-08,3535
7.86933,47.42251,"Fagus sylvatica",2025-04-09,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
9.1738,46.78049,"Fagus sylvatica",2025-04-29,3535
6.62074,46.74575,"Fagus sylvatica",2025-04-07,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.89735,46.24453,"Fagus sylvatica",2025-04-03,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-05,3535
8.5319,47.41814,"Fagus sylvatica",2025-04-13,3535
6.75045,46.83656,"Fagus sylvatica",2025-04-14,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-22,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-16,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-28,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-19,3535
7.00973,47.19764,"Fagus sylvatica",2025-04-12,3535
6.427,46.60925,"Fagus sylvatica",2025-04-11,3535
6.68111,47.10599,"Fagus sylvatica",2025-04-20,3535
6.11287,46.11119,"Fagus sylvatica",2025-04-20,3535
7.53711,46.92855,"Fagus sylvatica",2025-04-06,3535
6.36084,46.65362,"Fagus sylvatica",2025-04-22,3535
8.9534,45.92889,"Fagus sylvatica",2025-04-18,3535
8.26064,47.01561,"Fagus sylvatica",2025-04-24,3535
7.5376,47.1984,"Fagus sylvatica",2025-04-30,3535
6.36353,46.5187,"Fagus sylvatica",2025-04-02,3535
8.33465,47.50978,"Fagus sylvatica",2025-04-04,3535
7.47149,46.97357,"Fagus sylvatica",2025-04-16,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.34049,46.74865,"Fagus sylvatica",2025-04-11,3535
7.2069,47.3781,"Fagus sylvatica",2025-04-17,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-25,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-28,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-09,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-30,3535
6.16915,46.47171,"Fagus sylvatica",2025-04-15,3535
7.27491,46.79355,"Fagus sylvatica",2025-04-08,3535
7.53827,47.55817,"Fagus sylvatica",2025-04-09,3535
8.26064,47.01561,"Fagus sylvatica",2025-04-24,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-05,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-14,3535
6.55384,46.83521,"Fagus sylvatica",2025-04-06,3535
7.20788,47.15324,"Fagus sylvatica",2025-04-18,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-02,3535
6.36084,46.65362,"Fagus sylvatica",2025-04-22,3535
8.5384,47.73289,"Fagus sylvatica",2025-04-20,3535
6.82013,46.47713,"Fagus sylvatica",2025-04-22,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
7.73581,47.24304,"Fagus sylvatica",2025-04-27,3535
9.37177,46.8223,"Fagus sylvatica",2025-04-26,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.36353,46.5187,"Fagus sylvatica",2025-04-10,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.20904,46.88339,"Fagus sylvatica",2025-04-28,3535
8.65109,46.83222,"Fagus sylvatica",2025-04-01,3535
7.80276,47.37776,"Fagus sylvatica",2025-04-04,3535
7.53827,47.55817,"Fagus sylvatica",2025-04-09,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.07785,46.88305,"Fagus sylvatica",2025-04-13,3535
7.79822,46.70315,"Fagus sylvatica",2025-04-06,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
8.65109,46.83222,"Fagus sylvatica",2025-04-01,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-08,3535
6.75616,46.3868,"Fagus sylvatica",2025-04-04,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
6.81442,46.97186,"Fagus sylvatica",2025-04-30,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-30,3535
7.07995,46.56821,"Fagus sylvatica",2025-04-18,3535
7.73556,47.19806,"Fagus sylvatica",2025-04-30,3535
7.33974,47.15343,"Fagus sylvatica",2025-04-06,3535
6.427,46.60925,"Fagus sylvatica",2025-04-14,3535
9.70493,46.95116,"Fagus sylvatica",2025-04-15,3535
7.93643,47.51218,"Fagus sylvatica",2025-04-29,3535
9.13381,47.5908,"Fagus sylvatica",2025-04-30,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-28,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.53006,47.32821,"Fagus sylvatica",2025-04-13,3535
6.42952,46.47433,"Fagus sylvatica",2025-04-24,3535
7.66784,46.79344,"Fagus sylvatica",2025-04-18,3535
6.23424,46.47242,"Fagus sylvatica",2025-04-05,3535
6.42616,46.65422,"Fagus sylvatica",2025-04-26,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-16,3535
7.33957,47.24337,"Fagus sylvatica",2025-04-08,3535
6.87918,47.06215,"Fagus sylvatica",2025-04-19,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-02,3535
7.27464,46.8835,"Fagus sylvatica",2025-04-14,3535
8.06547,47.19674,"Fagus sylvatica",2025-04-18,3535
9.52016,47.2696,"Fagus sylvatica",2025-04-06,3535
7.07387,47.4677,"Fagus sylvatica",2025-04-27,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-11,3535
6.16915,46.47171,"Fagus sylvatica",2025-04-19,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.27395,47.10838,"Fagus sylvatica",2025-04-11,3535
6.36084,46.65362,"Fagus sylvatica",2025-04-22,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
6.95155,46.34284,"Fagus sylvatica",2025-04-03,3535
5.98235,46.15456,"Fagus sylvatica",2025-04-09,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
7.80002,46.973,"Fagus sylvatica",2025-04-21,3535
6.36264,46.56368,"Fagus sylvatica",2025-04-28,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
9.5045,46.86497,"Fagus sylvatica",2025-04-21,3535
6.36084,46.65362,"Fagus sylvatica",2025-04-22,3535
9.17961,46.96035,"Fagus sylvatica",2025-04-20,3535
7.20749,47.24318,"Fagus sylvatica",2025-04-22,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-07,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-18,3535
8.59328,47.19266,"Fagus sylvatica",2025-04-16,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-19,3535
7.40578,46.97357,"Fagus sylvatica",2025-04-11,3535
9.05775,47.27703,"Fagus sylvatica",2025-04-12,3535
8.59522,47.28259,"Fagus sylvatica",2025-04-30,3535
7.20788,47.15324,"Fagus sylvatica",2025-04-09,3535
8.59328,47.19266,"Fagus sylvatica",2025-04-16,3535
6.68174,47.06102,"Fagus sylvatica",2025-04-15,3535
6.04591,46.20035,"Fagus sylvatica",2025-04-18,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-19,3535
7.80307,47.42273,"Fagus sylvatica",2025-04-22,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-02,3535
7.73581,47.24304,"Fagus sylvatica",2025-04-23,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.67016,47.33313,"Fagus sylvatica",2025-04-15,3535
7.14245,47.06314,"Fagus sylvatica",2025-04-30,3535
6.36264,46.56368,"Fagus sylvatica",2025-04-28,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
6.36264,46.56368,"Fagus sylvatica",2025-04-28,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-08,3535
6.11396,46.06622,"Fagus sylvatica",2025-04-20,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-03,3535
9.37016,46.77734,"Fagus sylvatica",2025-04-05,3535
7.86933,47.42251,"Fagus sylvatica",2025-04-28,3535
7.34032,46.8386,"Fagus sylvatica",2025-04-14,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-18,3535
7.73556,47.19806,"Fagus sylvatica",2025-04-27,3535
6.55679,46.65531,"Fagus sylvatica",2025-04-13,3535
7.66784,46.79344,"Fagus sylvatica",2025-04-23,3535
6.36353,46.5187,"Fagus sylvatica",2025-04-02,3535
7.80276,47.37776,"Fagus sylvatica",2025-04-18,3535
6.36264,46.56368,"Fagus sylvatica",2025-04-28,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
7.40561,47.24341,"Fagus sylvatica",2025-04-20,3535
8.72521,47.19126,"Fagus sylvatica",2025-04-11,3535
6.62074,46.74575,"Fagus sylvatica",2025-04-21,3535
9.5045,46.86497,"Fagus sylvatica",2025-04-06,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.66784,46.79344,"Fagus sylvatica",2025-04-27,3535
6.42952,46.47433,"Fagus sylvatica",2025-04-27,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-30,3535
8.19679,47.15098,"Fagus sylvatica",2025-04-07,3535
8.25858,46.88069,"Fagus sylvatica",2025-04-16,3535
8.06705,47.33165,"Fagus sylvatica",2025-04-14,3535
6.81494,46.92689,"Fagus sylvatica",2025-04-08,3535
9.05775,47.27703,"Fagus sylvatica",2025-04-12,3535
7.0172,46.25314,"Fagus sylvatica",2025-04-25,3535
7.53819,47.5132,"Fagus sylvatica",2025-04-10,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
6.75102,46.79159,"Fagus sylvatica",2025-04-02,3535
7.5376,47.1984,"Fagus sylvatica",2025-04-07,3535
7.27381,47.15335,"Fagus sylvatica",2025-04-06,3535
7.20788,47.15324,"Fagus sylvatica",2025-04-12,3535
8.06494,47.15177,"Fagus sylvatica",2025-04-29,3535
8.65109,46.83222,"Fagus sylvatica",2025-04-01,3535
8.06705,47.33165,"Fagus sylvatica",2025-04-14,3535
8.7008,46.15693,"Fagus sylvatica",2025-04-22,3535
6.62347,46.56585,"Fagus sylvatica",2025-04-23,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
9.57541,46.99865,"Fagus sylvatica",2025-04-28,3535
6.68554,46.79117,"Fagus sylvatica",2025-04-10,3535
6.68554,46.79117,"Fagus sylvatica",2025-04-11,3535
7.60456,47.51313,"Fagus sylvatica",2025-04-22,3535
6.36084,46.65362,"Fagus sylvatica",2025-04-22,3535
7.73581,47.24304,"Fagus sylvatica",2025-04-23,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
7.40575,47.01854,"Fagus sylvatica",2025-04-28,3535
8.65109,46.83222,"Fagus sylvatica",2025-04-01,3535
9.43727,46.82117,"Fagus sylvatica",2025-04-07,3535
6.23524,46.42745,"Fagus sylvatica",2025-04-03,3535
9.57005,46.86377,"Fagus sylvatica",2025-04-10,3535
6.29933,46.47309,"Fagus sylvatica",2025-04-11,3535
8.52914,47.28324,"Fagus sylvatica",2025-04-11,3535
7.873848,47.997136,"Fagus sylvatica",2025-04-30,8
19.188371,49.509369,"Fagus sylvatica",2025-04-26,162
-3.493557,41.108524,"Fagus sylvatica",2025-04-21,31
13.559663,47.851509,"Fagus sylvatica",2025-04-06,NA
7.275636,50.662956,"Fagus sylvatica",2025-04-20,3
6.05,52.8,"Fagus sylvatica",2025-04-23,5000
3.85,51.3,"Fagus sylvatica",2025-04-14,5000
5.5,52,"Fagus sylvatica",2025-04-15,5000
5.409458,50.566586,"Fagus sylvatica",2025-04-17,750
-78.753647,44.334078,"Fagus sylvatica",2025-04-13,4
12.973739,47.60203,"Fagus sylvatica",2025-04-28,5
8.69168,49.723338,"Fagus sylvatica",2025-04-16,16
10.213443,45.586047,"Fagus sylvatica",2025-04-08,4
15.473803,47.061572,"Fagus sylvatica",2025-04-25,16
-4.164258,40.599742,"Fagus sylvatica",2025-04-27,11
9.43727,46.82117,"Fagus sylvatica",2025-04-02,3535
8.59231,47.14769,"Fagus sylvatica",2025-04-28,3535
-7.458834,52.850118,"Fagus sylvatica",2025-04-21,100
-6.627588,53.606222,"Fagus sylvatica",2025-04-13,100
-9.053335,52.448539,"Fagus sylvatica",2025-04-28,100
-6.299706,52.679119,"Fagus sylvatica",2025-04-29,100
-6.105115,53.14706,"Fagus sylvatica",2025-04-03,100
-6.528993,53.724111,"Fagus sylvatica",2025-04-29,100
-8.970057,53.48352,"Fagus sylvatica",2025-04-26,100
